200,300,400
200.195122,268.7804878,371.6585366
198.3414634,283.6097561,407.804878
198.3414634,271.5609756,394.8292683
190,268.7804878,414.2926829
194.6341463,278.0487805,428.195122
198.3414634,290.097561,428.195122
203.9024391,280.8292683,407.804878
190,268.7804878,407.804878
203.9024391,254.8780488,394.8292683
204.8292683,263.2195122,394.8292683
198.3414634,274.3414634,401.3170732
198.3414634,268.7804878,401.3170732
203.9024391,271.5609756,407.804878
208.5365854,287.3170732,414.2926829
203.9024391,278.0487805,414.2926829
203.9024391,268.7804878,414.2926829
203.9024391,271.5609756,421.7073171
192.7804878,278.0487805,401.3170732
208.5365854,266,382.7804878
208.5365854,268.7804878,401.3170732
197.4146341,274.3414634,414.2926829
203.9024391,278.0487805,407.804878
202.0487805,278.0487805,428.195122
197.4146341,274.3414634,407.804878
197.4146341,280.8292683,421.7073171
204.8292683,266,389.2682927
206.6829268,263.2195122,407.804878
192.7804878,260.4390244,401.3170732
194.6341463,263.2195122,414.2926829
192.7804878,280.8292683,407.804878
190.9268293,287.3170732,401.3170732
190.9268293,287.3170732,414.2926829
192.7804878,271.5609756,414.2926829
192.7804878,263.2195122,414.2926829
192.7804878,271.5609756,428.195122
192.7804878,274.3414634,414.2926829
202.0487805,271.5609756,407.804878
203.9024391,283.6097561,407.804878
195.5609757,280.8292683,401.3170732
188.1463414,287.3170732,407.804878
197.4146341,287.3170732,401.3170732
197.4146341,283.6097561,421.7073171
195.5609757,283.6097561,401.3170732
192.7804878,268.7804878,414.2926829
195.5609757,278.0487805,401.3170732
200.195122,283.6097561,421.7073171
195.5609757,271.5609756,428.195122
